1_id	1_span	1_anno_scriptorium:func	1_anno_scriptorium:lemma	1_anno_scriptorium:new_sent	1_anno_scriptorium:norm	1_anno_scriptorium:orig	1_anno_scriptorium:pos	2_id	2_span	2_anno_scriptorium:func	2_anno_scriptorium:lang	2_anno_scriptorium:lemma	2_anno_scriptorium:new_sent	2_anno_scriptorium:norm	2_anno_scriptorium:orig	2_anno_scriptorium:pos
2853145	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2853148	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2853244	ⲡ	compound	ⲡ	'NULL'	ⲡ	ⲡ	ART	2853247	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2853257	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2853260	ϩⲣⲃ	obl	'NULL'	ϩⲣⲃ	'NULL'	ϩⲣⲃ	ϩⲣⲃ	N
2853329	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2853332	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2853394	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2853397	ϩⲓⲉⲣⲉⲩⲥ	advcl	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2853407	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2853410	ϩⲣⲃ	nmod	'NULL'	ϩⲣⲃ	'NULL'	ϩⲣⲃ	ϩⲣⲃ	N
2853492	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2853496	ϩⲓⲉⲣⲉⲩⲥ	dislocated	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2853509	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2853512	ϩⲣⲃ	obj	'NULL'	ϩⲣⲃ	'NULL'	ϩⲣⲃ	ϩⲣⲃ	N
2853536	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2853540	ϩⲓⲉⲣⲉⲩⲥ	dislocated	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2853623	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2853627	ϩⲣⲃ	dislocated	'NULL'	ϩⲣⲃ	'NULL'	ϩⲣⲃ	ϩⲣⲃ	N
2853700	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2853703	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2853741	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2853745	ϩⲓⲉⲣⲉⲩⲥ	dislocated	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2853877	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2853880	ϩⲓⲉⲣⲉⲩⲥ	appos	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2853982	ⲡ	compound	ⲡ	'NULL'	ⲡ	ⲡ	ART	2853985	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2854045	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2854048	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2854186	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2854190	ϩⲓⲉⲣⲉⲩⲥ	dislocated	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2854276	ⲡ	compound	ⲡ	'NULL'	ⲡ	ⲡ	ART	2854279	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2854748	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2854752	ϩⲓⲉⲣⲉⲩⲥ	dislocated	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2854854	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2854857	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2855125	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2855128	ϩⲓⲉⲣⲉⲩⲥ	obl	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2855154	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2855158	ϩⲓⲉⲣⲉⲩⲥ	dislocated	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2855200	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2855203	ϩⲓⲉⲣⲉⲩⲥ	nmod	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2855302	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2855305	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2855352	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2855355	ϩⲓⲉⲣⲉⲩⲥ	nmod	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2855364	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2855367	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2855493	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2855496	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2855655	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2855658	ϩⲓⲉⲣⲉⲩⲥ	nmod	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2855663	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2855666	ϩⲓⲉⲣⲉⲩ	nsubj	'NULL'	ϩⲓⲉⲣⲉⲩ	'NULL'	ϩⲓⲉⲣⲉⲩ	ϩⲓⲉⲣⲉⲩ	N
2855706	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2855709	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2855745	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2855748	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2855777	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2855780	ϩⲓⲉⲣⲉⲩⲥ	nmod	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2855828	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2855831	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2855839	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2855842	ϩⲟⲗⲟⲕⲁⲩⲧⲱⲙⲁ	obl	Greek	ϩⲟⲗⲟⲕⲁⲩⲧⲱⲙⲁ	'NULL'	ϩⲟⲗⲟⲕⲁⲩⲧⲱⲙⲁ	ϩⲟⲗⲟⲕⲁⲩⲧⲱⲙⲁ	N
