1_id	1_span	1_anno_scriptorium:func	1_anno_scriptorium:lemma	1_anno_scriptorium:new_sent	1_anno_scriptorium:norm	1_anno_scriptorium:pos	2_id	2_span	2_anno_scriptorium:func	2_anno_scriptorium:lemma	2_anno_scriptorium:new_sent	2_anno_scriptorium:norm	2_anno_scriptorium:pos
2004701	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	2004704	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
2006277	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	2006280	ϩⲓϫⲱ	case	ϩⲓϫⲛ	'NULL'	ϩⲓϫⲱ	PREP
2006716	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	2006719	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
2007290	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	2007293	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
2008185	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	2008191	ϩⲛ	case	ϩⲛ	'NULL'	ϩⲛ	PREP
2008673	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	2008676	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
2008889	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	2008892	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5319074	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5319077	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5319169	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5319173	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5319363	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5319366	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5319801	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5319807	ⲁⲏ	obl	ϩⲁⲏ	'NULL'	ϩⲁⲏ	N
5320249	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5320254	ϩⲛ	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5320323	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5320326	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5321371	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5321376	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
5321650	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5321653	ⲉ	ccomp	ϩⲉ	'NULL'	ϩⲉ	N
5321679	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5321682	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
5321769	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5321774	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
5321799	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5321802	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
5321924	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5321927	ϩⲓⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5322160	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5322165	ϩⲓϫⲙ	case	ϩⲓϫⲛ	'NULL'	ϩⲓϫⲙ	PREP
5322644	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5322647	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5322997	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5323000	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5323315	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5323318	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
5323366	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5323370	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5323866	ⲑ	det	ⲡⲉ	'NULL'	ⲧ	ART	5323869	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
5324696	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5324700	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5324771	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5324775	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5324820	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5324823	ⲉ	nmod	ϩⲉ	'NULL'	ϩⲉ	N
5325598	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5325603	ⲃⲥⲱ	conj	ϩⲃⲥⲱ	'NULL'	ϩⲃⲥⲱ	N
5326061	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5326064	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5326894	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5326898	ⲃⲥⲱ	conj	ϩⲃⲥⲱ	'NULL'	ϩⲃⲥⲱ	N
5327417	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5327420	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5328506	ⲥⲙⲟⲧ	obl	ⲥⲙⲟⲧ	'NULL'	ⲥⲙⲟⲧ	N	5328510	ϩⲛ	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5329322	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5329325	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5329371	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5329374	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
5329392	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5329397	ϩⲓϫⲙ̄	case	ϩⲓϫⲛ	'NULL'	ϩⲓϫⲙ	PREP
5329568	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5329571	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5330086	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5330089	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5331268	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5331271	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
5331822	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5331826	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
5332344	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5332347	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	CREL
5332448	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5332451	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5332813	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5332816	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5332971	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5332977	ⲟⲧⲉ	dislocated	ϩⲟⲧⲉ	'NULL'	ϩⲟⲧⲉ	N
5333342	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5333345	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5333394	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5333397	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5333638	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5333641	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5333677	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5333680	ⲉ	conj	ϩⲉ	'NULL'	ϩⲉ	N
5333695	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5333701	ϩⲓⲣⲙ	case	ϩⲓⲣⲛ	'NULL'	ϩⲓⲣⲙ	PREP
5333828	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5333831	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5334777	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5334780	ϩⲛ	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5335404	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5335410	ϩⲉⲗⲡⲓ ⲍⲉ	acl:relcl	ϩⲉⲗⲡⲓⲍⲉ	'NULL'	ϩⲉⲗⲡⲓⲍⲉ	V
5335740	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5335743	ϩⲓⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5335814	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5335817	ϩⲓ ⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5335862	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5335865	ϩⲓⲧⲟⲩ [ⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5335960	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5335963	ϩⲓⲧⲟⲩⲱ]	case	ϩⲓⲧⲟⲩⲱ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5336035	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5336038	ⲉ]	root	ϩⲉ	'NULL'	ϩⲉ	N
5336195	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5336200	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
5336228	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5336231	ϩⲓⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5336621	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5336624	ϩⲓⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5337318	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5337323	ϩⲛ	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5337544	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5337547	ϩⲓⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5337730	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5337733	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5338021	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5338024	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	V
5338668	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5338671	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5339597	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5339600	ϩⲓⲧⲟⲩ ⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5340279	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5340282	ϩⲓⲧⲟⲩ ⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5340442	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5340447	ⲓⲉⲗ︦ⲏ︦ⲙ	obl	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	'NULL'	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
5340665	ⲉ ⲥⲏⲧ	obl	ⲉⲥⲏⲧ	'NULL'	ⲉⲥⲏⲧ	N	5340670	ϩⲓ	case	ϩⲓ	'NULL'	ϩⲓ	PREP
5340769	ⲉⲥⲏⲧ	obl	ⲉⲥⲏⲧ	'NULL'	ⲉⲥⲏⲧ	N	5340772	ϩⲓ	case	ϩⲓ	'NULL'	ϩⲓ	PREP
5341336	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5341339	ϩⲓⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5342303	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5342306	ϩⲓⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5342353	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5342356	ϩⲓⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5343191	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5343194	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5343853	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5343856	ϩⲓ	case	ϩⲓ	'NULL'	ϩⲓ	PREP
5343966	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5343969	ϩⲓ	case	ϩⲓ	'NULL'	ϩⲓ	PREP
5345060	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5345065	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
5345129	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5345132	ϩⲓ	case	ϩⲓ	'NULL'	ϩⲓ	PREP
5345207	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5345212	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
5345238	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5345241	ϩⲓ	case	ϩⲓ	'NULL'	ϩⲓ	PREP
5345687	ϭⲱ ϣⲧ	xcomp	ϭⲱϣⲧ	'NULL'	ϭⲱϣⲧ	V	5345692	ϩⲏⲧ	obl:npmod	ϩⲏⲧ	'NULL'	ϩⲏⲧ	N
5346526	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5346529	ϩⲓ	cc	ϩⲓ	'NULL'	ϩⲓ	PREP
5346537	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5346542	ϩⲁ	case	ϩⲁ	'NULL'	ϩⲁ	PREP
5348029	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5348032	ϩⲓ	case	ϩⲓ	'NULL'	ϩⲓ	PREP
5348466	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5348469	ϩⲓⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5350668	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5350671	ϩⲓ	case	ϩⲓ	'NULL'	ϩⲓ	PREP
5352166	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5352172	ϩⲛ	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5352578	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5352581	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5352597	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5352603	ϩⲛ	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5353501	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5353504	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5354273	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5354276	ϩⲓⲧⲟⲩ ⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5354565	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5354568	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5354882	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5354885	ϩⲓⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5356452	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5356457	ϩⲛ	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5356496	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5356500	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
5356573	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5356576	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
5356848	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5356854	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
5357217	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5357220	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
5357485	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5357490	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
5358141	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5358144	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
5358388	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5358394	ⲓⲉⲗⲏ︦ⲙ	appos	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	'NULL'	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	N
5359227	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5359230	ϩⲓⲃⲟⲗ	acl:relcl	ϩⲓⲃⲟⲗ	'NULL'	ϩⲓⲃⲟⲗ	ADV
5359986	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5359989	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5360110	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5360113	ⲉ	ccomp	ϩⲉ	'NULL'	ϩⲉ	N
5360168	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5360174	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
5360330	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5360333	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5363099	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5363105	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
5363154	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5363159	ⲟ ⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
5363544	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5363547	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5364537	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5364540	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5365411	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5365414	ϩⲁⲣⲉϩ	acl:relcl	ϩⲁⲣⲉϩ	'NULL'	ϩⲁⲣⲉϩ	V
5366168	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5366173	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
5366815	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5366818	ϩⲓⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5367744	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5367749	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
5368192	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5368195	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5368433	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5368438	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
5368788	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5368791	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5368945	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5368950	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
5369926	ⲥϩⲟⲩⲟ ⲣⲧ	root	ⲥⲁϩⲟⲩ	'NULL'	ⲥϩⲟⲩⲟⲣⲧ	VSTAT	5369931	ϩⲓ	case	ϩⲓ	'NULL'	ϩⲓ	PREP
5370164	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5370167	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
5370266	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5370269	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5370479	ⲥⲃⲧⲱⲧ	advcl	ⲥⲟⲃⲧⲉ	'NULL'	ⲥⲃⲧⲱⲧ	VSTAT	5370482	ϩⲛ	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5370554	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5370560	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	CREL
5370832	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5370835	ϩⲓⲧⲟⲩ ⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5370915	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5370918	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5370960	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5370965	ⲩⲇⲟⲛⲏ	obl	ϩⲏⲇⲟⲛⲏ	'NULL'	ϩⲏⲇⲟⲛⲏ	N
5371009	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5371014	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
5371170	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5371173	ϩⲓⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5371430	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5371435	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
5371600	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5371603	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5371717	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5371720	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5371803	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5371808	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
5371857	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5371862	ⲟ ⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
5372076	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5372079	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5372809	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5372812	ϩⲓⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5373125	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5373128	ϩⲓ ⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5373600	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5373605	ϩⲛ̄	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5373669	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5373674	ϩⲓϫⲙ	case	ϩⲓϫⲛ	'NULL'	ϩⲓϫⲙ	PREP
5373703	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5373708	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
5374039	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5374042	ϩⲓⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5374789	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5374794	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
5375413	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5375419	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
5375596	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5375601	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
5375623	ⲉ ⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5375630	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
5376103	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5376106	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
5377578	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5377583	ϩⲛ	case	ϩⲛ	'NULL'	ϩⲛ	PREP
5377744	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5377747	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5378344	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5378347	ϩⲓ ⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
5378433	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5378436	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5378531	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5378534	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
5378664	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	5378669	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
5378927	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	5378932	ϩⲛ	case	ϩⲛ	'NULL'	ϩⲛ	PREP
